id,snapshot_date,category_tag_id,category_name,region,open_count,new_count,closed_count,is_demo
1462,2026-07-09,524,미디어,광주,1,0,0,1
1463,2026-07-08,524,미디어,광주,1,0,0,1
1464,2026-07-07,524,미디어,광주,1,0,0,1
1465,2026-07-06,524,미디어,광주,1,0,0,1
1466,2026-07-05,524,미디어,광주,1,0,0,1
1467,2026-07-04,524,미디어,광주,1,0,0,1
1468,2026-07-03,524,미디어,광주,1,0,0,1
1469,2026-07-02,524,미디어,광주,1,0,0,1
1470,2026-07-01,524,미디어,광주,1,0,0,1
1471,2026-07-14,523,마케팅·광고,광주,3,0,0,0
1472,2026-07-13,523,마케팅·광고,광주,3,0,0,1
1473,2026-07-12,523,마케팅·광고,광주,3,0,0,1
1474,2026-07-11,523,마케팅·광고,광주,3,0,0,1
1475,2026-07-10,523,마케팅·광고,광주,3,0,0,1
1476,2026-07-09,523,마케팅·광고,광주,3,0,0,1
1477,2026-07-08,523,마케팅·광고,광주,3,0,0,1
1478,2026-07-07,523,마케팅·광고,광주,3,0,0,1
1479,2026-07-06,523,마케팅·광고,광주,3,0,0,1
1480,2026-07-05,523,마케팅·광고,광주,3,0,0,1
1481,2026-07-04,523,마케팅·광고,광주,3,0,0,1
1482,2026-07-03,523,마케팅·광고,광주,3,0,0,1
1483,2026-07-02,523,마케팅·광고,광주,3,0,0,1
1484,2026-07-01,523,마케팅·광고,광주,3,0,0,1
1485,2026-07-14,511,디자인,광주,3,0,0,0
1486,2026-07-13,511,디자인,광주,3,0,0,1
1487,2026-07-12,511,디자인,광주,3,0,0,1
1488,2026-07-11,511,디자인,광주,3,0,0,1
1489,2026-07-10,511,디자인,광주,3,0,0,1
1490,2026-07-09,511,디자인,광주,3,0,0,1
1491,2026-07-08,511,디자인,광주,3,0,0,1
1492,2026-07-07,511,디자인,광주,3,0,0,1
1493,2026-07-06,511,디자인,광주,3,0,0,1
1494,2026-07-05,511,디자인,광주,3,0,0,1
1495,2026-07-04,511,디자인,광주,3,0,0,1
1496,2026-07-03,511,디자인,광주,3,0,0,1
1497,2026-07-02,511,디자인,광주,3,0,0,1
1498,2026-07-01,511,디자인,광주,3,0,0,1
1499,2026-07-14,507,경영·비즈니스,충북,3,0,0,0
1500,2026-07-13,507,경영·비즈니스,충북,3,0,0,1
1501,2026-07-12,507,경영·비즈니스,충북,3,0,0,1
1502,2026-07-11,507,경영·비즈니스,충북,3,0,0,1
1503,2026-07-10,507,경영·비즈니스,충북,3,0,0,1
1504,2026-07-09,507,경영·비즈니스,충북,3,0,0,1
1505,2026-07-08,507,경영·비즈니스,충북,3,0,0,1
1506,2026-07-07,507,경영·비즈니스,충북,3,0,0,1
1507,2026-07-06,507,경영·비즈니스,충북,3,0,0,1
1508,2026-07-05,507,경영·비즈니스,충북,3,0,0,1
1509,2026-07-04,507,경영·비즈니스,충북,3,0,0,1
1510,2026-07-03,507,경영·비즈니스,충북,3,0,0,1
1511,2026-07-02,507,경영·비즈니스,충북,3,0,0,1
1512,2026-07-01,507,경영·비즈니스,충북,3,0,0,1
1513,2026-07-14,530,영업,충북,1,0,0,0
1514,2026-07-13,530,영업,충북,1,0,0,1
1515,2026-07-12,530,영업,충북,1,0,0,1
1516,2026-07-11,530,영업,충북,1,0,0,1
1517,2026-07-10,530,영업,충북,1,0,0,1
1518,2026-07-09,530,영업,충북,1,0,0,1
1519,2026-07-08,530,영업,충북,1,0,0,1
1520,2026-07-07,530,영업,충북,1,0,0,1
1521,2026-07-06,530,영업,충북,1,0,0,1
1522,2026-07-05,530,영업,충북,1,0,0,1
1523,2026-07-04,530,영업,충북,1,0,0,1
1524,2026-07-03,530,영업,충북,1,0,0,1
1525,2026-07-02,530,영업,충북,1,0,0,1
1526,2026-07-01,530,영업,충북,1,0,0,1
1527,2026-07-14,513,엔지니어링·설계,충북,3,0,0,0
1528,2026-07-13,513,엔지니어링·설계,충북,3,0,0,1
1529,2026-07-12,513,엔지니어링·설계,충북,3,0,0,1
1530,2026-07-11,513,엔지니어링·설계,충북,3,0,0,1
1531,2026-07-10,513,엔지니어링·설계,충북,3,0,0,1
1532,2026-07-09,513,엔지니어링·설계,충북,3,0,0,1
1533,2026-07-08,513,엔지니어링·설계,충북,3,0,0,1
1534,2026-07-07,513,엔지니어링·설계,충북,3,0,0,1
1535,2026-07-06,513,엔지니어링·설계,충북,3,0,0,1
1536,2026-07-05,513,엔지니어링·설계,충북,3,0,0,1
1537,2026-07-04,513,엔지니어링·설계,충북,3,0,0,1
1538,2026-07-03,513,엔지니어링·설계,충북,3,0,0,1
1539,2026-07-02,513,엔지니어링·설계,충북,3,0,0,1
1540,2026-07-01,513,엔지니어링·설계,충북,3,0,0,1
1541,2026-07-14,10057,식·음료,충남,2,0,0,0
1542,2026-07-13,10057,식·음료,충남,2,0,0,1
1543,2026-07-12,10057,식·음료,충남,2,0,0,1
1544,2026-07-11,10057,식·음료,충남,2,0,0,1
1545,2026-07-10,10057,식·음료,충남,2,0,0,1
1546,2026-07-09,10057,식·음료,충남,2,0,0,1
1547,2026-07-08,10057,식·음료,충남,2,0,0,1
1548,2026-07-07,10057,식·음료,충남,2,0,0,1
1549,2026-07-06,10057,식·음료,충남,2,0,0,1
1550,2026-07-05,10057,식·음료,충남,2,0,0,1
1551,2026-07-04,10057,식·음료,충남,2,0,0,1
1552,2026-07-03,10057,식·음료,충남,2,0,0,1
1553,2026-07-02,10057,식·음료,충남,2,0,0,1
1554,2026-07-01,10057,식·음료,충남,2,0,0,1
1555,2026-07-14,507,경영·비즈니스,제주,4,0,0,0
1556,2026-07-13,507,경영·비즈니스,제주,4,0,0,1
1557,2026-07-12,507,경영·비즈니스,제주,4,0,0,1
1558,2026-07-11,507,경영·비즈니스,제주,4,0,0,1
1559,2026-07-10,507,경영·비즈니스,제주,4,0,0,1
1560,2026-07-09,507,경영·비즈니스,제주,4,0,0,1
1561,2026-07-08,507,경영·비즈니스,제주,4,0,0,1
1562,2026-07-07,507,경영·비즈니스,제주,4,0,0,1
1563,2026-07-06,507,경영·비즈니스,제주,4,0,0,1
1564,2026-07-05,507,경영·비즈니스,제주,4,0,0,1
1565,2026-07-04,507,경영·비즈니스,제주,4,0,0,1
1566,2026-07-03,507,경영·비즈니스,제주,4,0,0,1
1567,2026-07-02,507,경영·비즈니스,제주,4,0,0,1
1568,2026-07-01,507,경영·비즈니스,제주,4,0,0,1
1569,2026-07-14,507,경영·비즈니스,전북,5,0,0,0
1570,2026-07-13,507,경영·비즈니스,전북,5,0,0,1
1571,2026-07-12,507,경영·비즈니스,전북,5,0,0,1
1572,2026-07-11,507,경영·비즈니스,전북,5,0,0,1
1573,2026-07-10,507,경영·비즈니스,전북,5,0,0,1
1574,2026-07-09,507,경영·비즈니스,전북,5,0,0,1
1575,2026-07-08,507,경영·비즈니스,전북,5,0,0,1
1576,2026-07-07,507,경영·비즈니스,전북,5,0,0,1
1577,2026-07-06,507,경영·비즈니스,전북,5,0,0,1
1578,2026-07-05,507,경영·비즈니스,전북,5,0,0,1
1579,2026-07-04,507,경영·비즈니스,전북,5,0,0,1
1580,2026-07-03,507,경영·비즈니스,전북,5,0,0,1
1581,2026-07-02,507,경영·비즈니스,전북,5,0,0,1
1582,2026-07-01,507,경영·비즈니스,전북,5,0,0,1
1583,2026-07-14,518,개발,경남,4,0,0,0
1584,2026-07-13,518,개발,경남,4,0,0,1
1585,2026-07-12,518,개발,경남,4,0,0,1
1586,2026-07-11,518,개발,경남,4,0,0,1
1587,2026-07-10,518,개발,경남,4,0,0,1
1588,2026-07-09,518,개발,경남,4,0,0,1
1589,2026-07-08,518,개발,경남,4,0,0,1
1590,2026-07-07,518,개발,경남,4,0,0,1
1591,2026-07-06,518,개발,경남,4,0,0,1
1592,2026-07-05,518,개발,경남,4,0,0,1
1593,2026-07-04,518,개발,경남,4,0,0,1
1594,2026-07-03,518,개발,경남,4,0,0,1
1595,2026-07-02,518,개발,경남,4,0,0,1
1596,2026-07-01,518,개발,경남,4,0,0,1
1597,2026-07-14,511,디자인,경남,1,0,0,0
1598,2026-07-13,511,디자인,경남,1,0,0,1
1599,2026-07-12,511,디자인,경남,1,0,0,1
1600,2026-07-11,511,디자인,경남,1,0,0,1
1601,2026-07-10,511,디자인,경남,1,0,0,1
1602,2026-07-09,511,디자인,경남,1,0,0,1
1603,2026-07-08,511,디자인,경남,1,0,0,1
1604,2026-07-07,511,디자인,경남,1,0,0,1
1605,2026-07-06,511,디자인,경남,1,0,0,1
1606,2026-07-05,511,디자인,경남,1,0,0,1
1607,2026-07-04,511,디자인,경남,1,0,0,1
1608,2026-07-03,511,디자인,경남,1,0,0,1
1609,2026-07-02,511,디자인,경남,1,0,0,1
1610,2026-07-01,511,디자인,경남,1,0,0,1
1611,2026-07-14,530,영업,충남,2,0,0,0
1612,2026-07-13,530,영업,충남,2,0,0,1
1613,2026-07-12,530,영업,충남,2,0,0,1
1614,2026-07-11,530,영업,충남,2,0,0,1
1615,2026-07-10,530,영업,충남,2,0,0,1
1616,2026-07-09,530,영업,충남,2,0,0,1
1617,2026-07-08,530,영업,충남,2,0,0,1
1618,2026-07-07,530,영업,충남,2,0,0,1
1619,2026-07-06,530,영업,충남,2,0,0,1
1620,2026-07-05,530,영업,충남,2,0,0,1
1621,2026-07-04,530,영업,충남,2,0,0,1
1622,2026-07-03,530,영업,충남,2,0,0,1
1623,2026-07-02,530,영업,충남,2,0,0,1
1624,2026-07-01,530,영업,충남,2,0,0,1
1625,2026-07-14,507,경영·비즈니스,경북,1,0,0,0
1626,2026-07-13,507,경영·비즈니스,경북,1,0,0,1
1627,2026-07-12,507,경영·비즈니스,경북,1,0,0,1
1628,2026-07-11,507,경영·비즈니스,경북,1,0,0,1
1629,2026-07-10,507,경영·비즈니스,경북,1,0,0,1
1630,2026-07-09,507,경영·비즈니스,경북,1,0,0,1
1631,2026-07-08,507,경영·비즈니스,경북,1,0,0,1
1632,2026-07-07,507,경영·비즈니스,경북,1,0,0,1
1633,2026-07-06,507,경영·비즈니스,경북,1,0,0,1
1634,2026-07-05,507,경영·비즈니스,경북,1,0,0,1
1635,2026-07-04,507,경영·비즈니스,경북,1,0,0,1
1636,2026-07-03,507,경영·비즈니스,경북,1,0,0,1
1637,2026-07-02,507,경영·비즈니스,경북,1,0,0,1
1638,2026-07-01,507,경영·비즈니스,경북,1,0,0,1
1639,2026-07-14,508,금융,울산,2,0,0,0
1640,2026-07-13,508,금융,울산,2,0,0,1
1641,2026-07-12,508,금융,울산,2,0,0,1
1642,2026-07-11,508,금융,울산,2,0,0,1
1643,2026-07-10,508,금융,울산,2,0,0,1
1644,2026-07-09,508,금융,울산,2,0,0,1
1645,2026-07-08,508,금융,울산,2,0,0,1
1646,2026-07-07,508,금융,울산,2,0,0,1
1647,2026-07-06,508,금융,울산,2,0,0,1
1648,2026-07-05,508,금융,울산,2,0,0,1
1649,2026-07-04,508,금융,울산,2,0,0,1
1650,2026-07-03,508,금융,울산,2,0,0,1
1651,2026-07-02,508,금융,울산,2,0,0,1
1652,2026-07-01,508,금융,울산,2,0,0,1
1653,2026-07-14,530,영업,전북,1,0,0,0
1654,2026-07-13,530,영업,전북,1,0,0,1
1655,2026-07-12,530,영업,전북,1,0,0,1
1656,2026-07-11,530,영업,전북,1,0,0,1
1657,2026-07-10,530,영업,전북,1,0,0,1
1658,2026-07-09,530,영업,전북,1,0,0,1
1659,2026-07-08,530,영업,전북,1,0,0,1
1660,2026-07-07,530,영업,전북,1,0,0,1
1661,2026-07-06,530,영업,전북,1,0,0,1
1662,2026-07-05,530,영업,전북,1,0,0,1
1663,2026-07-04,530,영업,전북,1,0,0,1
1664,2026-07-03,530,영업,전북,1,0,0,1
1665,2026-07-02,530,영업,전북,1,0,0,1
1666,2026-07-01,530,영업,전북,1,0,0,1
1667,2026-07-14,513,엔지니어링·설계,세종,5,0,0,0
1668,2026-07-13,513,엔지니어링·설계,세종,5,0,0,1
1669,2026-07-12,513,엔지니어링·설계,세종,5,0,0,1
1670,2026-07-11,513,엔지니어링·설계,세종,5,0,0,1
1671,2026-07-10,513,엔지니어링·설계,세종,5,0,0,1
1672,2026-07-09,513,엔지니어링·설계,세종,5,0,0,1
1673,2026-07-08,513,엔지니어링·설계,세종,5,0,0,1
1674,2026-07-07,513,엔지니어링·설계,세종,5,0,0,1
1675,2026-07-06,513,엔지니어링·설계,세종,5,0,0,1
1676,2026-07-05,513,엔지니어링·설계,세종,5,0,0,1
1677,2026-07-04,513,엔지니어링·설계,세종,5,0,0,1
1678,2026-07-03,513,엔지니어링·설계,세종,5,0,0,1
1679,2026-07-02,513,엔지니어링·설계,세종,5,0,0,1
1680,2026-07-01,513,엔지니어링·설계,세종,5,0,0,1
1681,2026-07-14,515,의료·제약·바이오,대구,1,0,0,0
1682,2026-07-13,515,의료·제약·바이오,대구,1,0,0,1
1683,2026-07-12,515,의료·제약·바이오,대구,1,0,0,1
1684,2026-07-11,515,의료·제약·바이오,대구,1,0,0,1
1685,2026-07-10,515,의료·제약·바이오,대구,1,0,0,1
1686,2026-07-09,515,의료·제약·바이오,대구,1,0,0,1
1687,2026-07-08,515,의료·제약·바이오,대구,1,0,0,1
1688,2026-07-07,515,의료·제약·바이오,대구,1,0,0,1
1689,2026-07-06,515,의료·제약·바이오,대구,1,0,0,1
1690,2026-07-05,515,의료·제약·바이오,대구,1,0,0,1
1691,2026-07-04,515,의료·제약·바이오,대구,1,0,0,1
1692,2026-07-03,515,의료·제약·바이오,대구,1,0,0,1
1693,2026-07-02,515,의료·제약·바이오,대구,1,0,0,1
1694,2026-07-01,515,의료·제약·바이오,대구,1,0,0,1
1695,2026-07-14,507,경영·비즈니스,강원,1,0,0,0
1696,2026-07-13,507,경영·비즈니스,강원,1,0,0,1
1697,2026-07-12,507,경영·비즈니스,강원,1,0,0,1
1698,2026-07-11,507,경영·비즈니스,강원,1,0,0,1
1699,2026-07-10,507,경영·비즈니스,강원,1,0,0,1
1700,2026-07-09,507,경영·비즈니스,강원,1,0,0,1
1701,2026-07-08,507,경영·비즈니스,강원,1,0,0,1
1702,2026-07-07,507,경영·비즈니스,강원,1,0,0,1
1703,2026-07-06,507,경영·비즈니스,강원,1,0,0,1
1704,2026-07-05,507,경영·비즈니스,강원,1,0,0,1
1705,2026-07-04,507,경영·비즈니스,강원,1,0,0,1
1706,2026-07-03,507,경영·비즈니스,강원,1,0,0,1
1707,2026-07-02,507,경영·비즈니스,강원,1,0,0,1
1708,2026-07-01,507,경영·비즈니스,강원,1,0,0,1
1709,2026-07-14,511,디자인,울산,1,0,0,0
1710,2026-07-13,511,디자인,울산,1,0,0,1
1711,2026-07-12,511,디자인,울산,1,0,0,1
1712,2026-07-11,511,디자인,울산,1,0,0,1
1713,2026-07-10,511,디자인,울산,1,0,0,1
1714,2026-07-09,511,디자인,울산,1,0,0,1
1715,2026-07-08,511,디자인,울산,1,0,0,1
1716,2026-07-07,511,디자인,울산,1,0,0,1
1717,2026-07-06,511,디자인,울산,1,0,0,1
1718,2026-07-05,511,디자인,울산,1,0,0,1
1719,2026-07-04,511,디자인,울산,1,0,0,1
1720,2026-07-03,511,디자인,울산,1,0,0,1
1721,2026-07-02,511,디자인,울산,1,0,0,1
1722,2026-07-01,511,디자인,울산,1,0,0,1
1723,2026-07-14,532,물류·무역,부산,1,0,0,0
1724,2026-07-13,532,물류·무역,부산,1,0,0,1
1725,2026-07-12,532,물류·무역,부산,1,0,0,1
1726,2026-07-11,532,물류·무역,부산,1,0,0,1
1727,2026-07-10,532,물류·무역,부산,1,0,0,1
1728,2026-07-09,532,물류·무역,부산,1,0,0,1
1729,2026-07-08,532,물류·무역,부산,1,0,0,1
1730,2026-07-07,532,물류·무역,부산,1,0,0,1
1731,2026-07-06,532,물류·무역,부산,1,0,0,1
1732,2026-07-05,532,물류·무역,부산,1,0,0,1
1733,2026-07-04,532,물류·무역,부산,1,0,0,1
1734,2026-07-03,532,물류·무역,부산,1,0,0,1
1735,2026-07-02,532,물류·무역,부산,1,0,0,1
1736,2026-07-01,532,물류·무역,부산,1,0,0,1
1737,2026-07-14,515,의료·제약·바이오,충남,1,0,0,0
1738,2026-07-13,515,의료·제약·바이오,충남,1,0,0,1
1739,2026-07-12,515,의료·제약·바이오,충남,1,0,0,1
1740,2026-07-11,515,의료·제약·바이오,충남,1,0,0,1
1741,2026-07-10,515,의료·제약·바이오,충남,1,0,0,1
1742,2026-07-09,515,의료·제약·바이오,충남,1,0,0,1
1743,2026-07-08,515,의료·제약·바이오,충남,1,0,0,1
1744,2026-07-07,515,의료·제약·바이오,충남,1,0,0,1
1745,2026-07-06,515,의료·제약·바이오,충남,1,0,0,1
1746,2026-07-05,515,의료·제약·바이오,충남,1,0,0,1
1747,2026-07-04,515,의료·제약·바이오,충남,1,0,0,1
1748,2026-07-03,515,의료·제약·바이오,충남,1,0,0,1
1749,2026-07-02,515,의료·제약·바이오,충남,1,0,0,1
1750,2026-07-01,515,의료·제약·바이오,충남,1,0,0,1
1751,2026-07-14,511,디자인,부산,3,0,0,0
1752,2026-07-13,511,디자인,부산,3,0,0,1
1753,2026-07-12,511,디자인,부산,3,0,0,1
1754,2026-07-11,511,디자인,부산,3,0,0,1
1755,2026-07-10,511,디자인,부산,3,0,0,1
1756,2026-07-09,511,디자인,부산,3,0,0,1
1757,2026-07-08,511,디자인,부산,3,0,0,1
1758,2026-07-07,511,디자인,부산,3,0,0,1
1759,2026-07-06,511,디자인,부산,3,0,0,1
1760,2026-07-05,511,디자인,부산,3,0,0,1
1761,2026-07-04,511,디자인,부산,3,0,0,1
1762,2026-07-03,511,디자인,부산,3,0,0,1
1763,2026-07-02,511,디자인,부산,3,0,0,1
1764,2026-07-01,511,디자인,부산,3,0,0,1
1765,2026-07-14,507,경영·비즈니스,광주,1,0,0,0
1766,2026-07-13,507,경영·비즈니스,광주,1,0,0,1
1767,2026-07-12,507,경영·비즈니스,광주,1,0,0,1
1768,2026-07-11,507,경영·비즈니스,광주,1,0,0,1
1769,2026-07-10,507,경영·비즈니스,광주,1,0,0,1
1770,2026-07-09,507,경영·비즈니스,광주,1,0,0,1
1771,2026-07-08,507,경영·비즈니스,광주,1,0,0,1
1772,2026-07-07,507,경영·비즈니스,광주,1,0,0,1
1773,2026-07-06,507,경영·비즈니스,광주,1,0,0,1
1774,2026-07-05,507,경영·비즈니스,광주,1,0,0,1
1775,2026-07-04,507,경영·비즈니스,광주,1,0,0,1
1776,2026-07-03,507,경영·비즈니스,광주,1,0,0,1
1777,2026-07-02,507,경영·비즈니스,광주,1,0,0,1
1778,2026-07-01,507,경영·비즈니스,광주,1,0,0,1
1779,2026-07-14,508,금융,부산,1,0,0,0
1780,2026-07-13,508,금융,부산,1,0,0,1
1781,2026-07-12,508,금융,부산,1,0,0,1
1782,2026-07-11,508,금융,부산,1,0,0,1
1783,2026-07-10,508,금융,부산,1,0,0,1
1784,2026-07-09,508,금융,부산,1,0,0,1
1785,2026-07-08,508,금융,부산,1,0,0,1
1786,2026-07-07,508,금융,부산,1,0,0,1
1787,2026-07-06,508,금융,부산,1,0,0,1
1788,2026-07-05,508,금융,부산,1,0,0,1
1789,2026-07-04,508,금융,부산,1,0,0,1
1790,2026-07-03,508,금융,부산,1,0,0,1
1791,2026-07-02,508,금융,부산,1,0,0,1
1792,2026-07-01,508,금융,부산,1,0,0,1
1793,2026-07-14,523,마케팅·광고,울산,1,0,0,0
1794,2026-07-13,523,마케팅·광고,울산,1,0,0,1
1795,2026-07-12,523,마케팅·광고,울산,1,0,0,1
1796,2026-07-11,523,마케팅·광고,울산,1,0,0,1
1797,2026-07-10,523,마케팅·광고,울산,1,0,0,1
1798,2026-07-09,523,마케팅·광고,울산,1,0,0,1
1799,2026-07-08,523,마케팅·광고,울산,1,0,0,1
1800,2026-07-07,523,마케팅·광고,울산,1,0,0,1
1801,2026-07-06,523,마케팅·광고,울산,1,0,0,1
1802,2026-07-05,523,마케팅·광고,울산,1,0,0,1
1803,2026-07-04,523,마케팅·광고,울산,1,0,0,1
1804,2026-07-03,523,마케팅·광고,울산,1,0,0,1
1805,2026-07-02,523,마케팅·광고,울산,1,0,0,1
1806,2026-07-01,523,마케팅·광고,울산,1,0,0,1
1807,2026-07-14,511,디자인,전남,1,0,0,0
1808,2026-07-13,511,디자인,전남,1,0,0,1
1809,2026-07-12,511,디자인,전남,1,0,0,1
1810,2026-07-11,511,디자인,전남,1,0,0,1
1811,2026-07-10,511,디자인,전남,1,0,0,1
1812,2026-07-09,511,디자인,전남,1,0,0,1
1813,2026-07-08,511,디자인,전남,1,0,0,1
1814,2026-07-07,511,디자인,전남,1,0,0,1
1815,2026-07-06,511,디자인,전남,1,0,0,1
1816,2026-07-05,511,디자인,전남,1,0,0,1
1817,2026-07-04,511,디자인,전남,1,0,0,1
1818,2026-07-03,511,디자인,전남,1,0,0,1
1819,2026-07-02,511,디자인,전남,1,0,0,1
1820,2026-07-01,511,디자인,전남,1,0,0,1
1821,2026-07-14,514,공공·복지,서울,1,0,0,0
1822,2026-07-13,514,공공·복지,서울,1,0,0,1
1823,2026-07-12,514,공공·복지,서울,1,0,0,1
1824,2026-07-11,514,공공·복지,서울,1,0,0,1
1825,2026-07-10,514,공공·복지,서울,1,0,0,1
1826,2026-07-09,514,공공·복지,서울,1,0,0,1
1827,2026-07-08,514,공공·복지,서울,1,0,0,1
1828,2026-07-07,514,공공·복지,서울,1,0,0,1
1829,2026-07-06,514,공공·복지,서울,1,0,0,1
1830,2026-07-05,514,공공·복지,서울,1,0,0,1
1831,2026-07-04,514,공공·복지,서울,1,0,0,1
1832,2026-07-03,514,공공·복지,서울,1,0,0,1
1833,2026-07-02,514,공공·복지,서울,1,0,0,1
1834,2026-07-01,514,공공·복지,서울,1,0,0,1
1835,2026-07-14,515,의료·제약·바이오,인천,3,0,0,0
1836,2026-07-13,515,의료·제약·바이오,인천,3,0,0,1
1837,2026-07-12,515,의료·제약·바이오,인천,3,0,0,1
1838,2026-07-11,515,의료·제약·바이오,인천,3,0,0,1
1839,2026-07-10,515,의료·제약·바이오,인천,3,0,0,1
1840,2026-07-09,515,의료·제약·바이오,인천,3,0,0,1
1841,2026-07-08,515,의료·제약·바이오,인천,3,0,0,1
1842,2026-07-07,515,의료·제약·바이오,인천,3,0,0,1
1843,2026-07-06,515,의료·제약·바이오,인천,3,0,0,1
1844,2026-07-05,515,의료·제약·바이오,인천,3,0,0,1
1845,2026-07-04,515,의료·제약·바이오,인천,3,0,0,1
1846,2026-07-03,515,의료·제약·바이오,인천,3,0,0,1
1847,2026-07-02,515,의료·제약·바이오,인천,2,0,0,1
1848,2026-07-01,515,의료·제약·바이오,인천,3,0,0,1
1849,2026-07-14,523,마케팅·광고,충남,1,0,0,0
1850,2026-07-13,523,마케팅·광고,충남,1,0,0,1
1851,2026-07-12,523,마케팅·광고,충남,1,0,0,1
1852,2026-07-11,523,마케팅·광고,충남,1,0,0,1
1853,2026-07-10,523,마케팅·광고,충남,1,0,0,1
1854,2026-07-09,523,마케팅·광고,충남,1,0,0,1
1855,2026-07-08,523,마케팅·광고,충남,1,0,0,1
1856,2026-07-07,523,마케팅·광고,충남,1,0,0,1
1857,2026-07-06,523,마케팅·광고,충남,1,0,0,1
1858,2026-07-05,523,마케팅·광고,충남,1,0,0,1
1859,2026-07-04,523,마케팅·광고,충남,1,0,0,1
1860,2026-07-03,523,마케팅·광고,충남,1,0,0,1
1861,2026-07-02,523,마케팅·광고,충남,1,0,0,1
1862,2026-07-01,523,마케팅·광고,충남,1,0,0,1
1863,2026-07-14,523,마케팅·광고,경북,1,0,0,0
1864,2026-07-13,523,마케팅·광고,경북,1,0,0,1
1865,2026-07-12,523,마케팅·광고,경북,1,0,0,1
1866,2026-07-11,523,마케팅·광고,경북,1,0,0,1
1867,2026-07-10,523,마케팅·광고,경북,1,0,0,1
1868,2026-07-09,523,마케팅·광고,경북,1,0,0,1
1869,2026-07-08,523,마케팅·광고,경북,1,0,0,1
1870,2026-07-07,523,마케팅·광고,경북,1,0,0,1
1871,2026-07-06,523,마케팅·광고,경북,1,0,0,1
1872,2026-07-05,523,마케팅·광고,경북,1,0,0,1
1873,2026-07-04,523,마케팅·광고,경북,1,0,0,1
1874,2026-07-03,523,마케팅·광고,경북,1,0,0,1
1875,2026-07-02,523,마케팅·광고,경북,1,0,0,1
1876,2026-07-01,523,마케팅·광고,경북,1,0,0,1
1877,2026-07-14,10057,식·음료,충북,1,0,0,0
1878,2026-07-13,10057,식·음료,충북,1,0,0,1
1879,2026-07-12,10057,식·음료,충북,1,0,0,1
1880,2026-07-11,10057,식·음료,충북,1,0,0,1
1881,2026-07-10,10057,식·음료,충북,1,0,0,1
1882,2026-07-09,10057,식·음료,충북,1,0,0,1
1883,2026-07-08,10057,식·음료,충북,1,0,0,1
1884,2026-07-07,10057,식·음료,충북,1,0,0,1
1885,2026-07-06,10057,식·음료,충북,1,0,0,1
1886,2026-07-05,10057,식·음료,충북,1,0,0,1
1887,2026-07-04,10057,식·음료,충북,1,0,0,1
1888,2026-07-03,10057,식·음료,충북,1,0,0,1
1889,2026-07-02,10057,식·음료,충북,1,0,0,1
1890,2026-07-01,10057,식·음료,충북,1,0,0,1
1891,2026-07-14,522,제조·생산,경북,1,0,0,0
1892,2026-07-13,522,제조·생산,경북,1,0,0,1
1893,2026-07-12,522,제조·생산,경북,1,0,0,1
1894,2026-07-11,522,제조·생산,경북,1,0,0,1
1895,2026-07-10,522,제조·생산,경북,1,0,0,1
1896,2026-07-09,522,제조·생산,경북,1,0,0,1
1897,2026-07-08,522,제조·생산,경북,1,0,0,1
1898,2026-07-07,522,제조·생산,경북,1,0,0,1
1899,2026-07-06,522,제조·생산,경북,1,0,0,1
1900,2026-07-05,522,제조·생산,경북,1,0,0,1
1901,2026-07-04,522,제조·생산,경북,1,0,0,1
1902,2026-07-03,522,제조·생산,경북,1,0,0,1
1903,2026-07-02,522,제조·생산,경북,1,0,0,1
1904,2026-07-01,522,제조·생산,경북,1,0,0,1
1905,2026-07-14,511,디자인,인천,1,0,0,0
1906,2026-07-13,511,디자인,인천,1,0,0,1
1907,2026-07-12,511,디자인,인천,1,0,0,1
1908,2026-07-11,511,디자인,인천,1,0,0,1
1909,2026-07-10,511,디자인,인천,1,0,0,1
1910,2026-07-09,511,디자인,인천,1,0,0,1
1911,2026-07-08,511,디자인,인천,1,0,0,1
1912,2026-07-07,511,디자인,인천,1,0,0,1
1913,2026-07-06,511,디자인,인천,1,0,0,1
1914,2026-07-05,511,디자인,인천,1,0,0,1
1915,2026-07-04,511,디자인,인천,1,0,0,1
1916,2026-07-03,511,디자인,인천,1,0,0,1
1917,2026-07-02,511,디자인,인천,1,0,0,1
1918,2026-07-01,511,디자인,인천,1,0,0,1
1919,2026-07-14,530,영업,강원,1,0,0,0
1920,2026-07-13,530,영업,강원,1,0,0,1
1921,2026-07-12,530,영업,강원,1,0,0,1
1922,2026-07-11,530,영업,강원,1,0,0,1
1923,2026-07-10,530,영업,강원,1,0,0,1
1924,2026-07-09,530,영업,강원,1,0,0,1
1925,2026-07-08,530,영업,강원,1,0,0,1
1926,2026-07-07,530,영업,강원,1,0,0,1
1927,2026-07-06,530,영업,강원,1,0,0,1
1928,2026-07-05,530,영업,강원,1,0,0,1
1929,2026-07-04,530,영업,강원,1,0,0,1
1930,2026-07-03,530,영업,강원,1,0,0,1
1931,2026-07-02,530,영업,강원,1,0,0,1
1932,2026-07-01,530,영업,강원,1,0,0,1
